,fix,lt,age,ld,rexp,entrophy
0,0.002195121951219514,0.004390243902439028,0.0012195121951219523,0.17195121951219505,0.01609756097560977,0.007804878048780495
1,-0.0019677996422182487,0.08479427549194991,-0.003220035778175312,0.029159212880143115,0.018246869409660117,0.022361359570661876
2,0.004343329886246128,0.0014477766287487094,0.0014477766287487094,0.21220268872802478,-0.00031023784901758057,0.015098241985522254
3,-0.003664345914254352,0.030267497251740494,0.001245877610846402,0.10487358006595822,-0.0008794430194210667,0.017368999633565328
4,0.0001652209830648621,0.03833126807104503,-0.0009087154068566639,0.08988021478727799,-0.0033870301528293955,0.024370095002065262
5,0.004337349397590317,0.03228915662650596,0.002409638554216853,0.042530120481927704,0.0034939759036144214,0.033734939759036096
6,-0.0026465028355388,0.036294896030245716,0.002268431001890292,0.010302457466918668,0.004253308128544364,0.0862003780718336
7,-0.0011309264897781945,0.02801217920835144,0.00017398869073508293,0.0223575467594606,0.0007829491083079399,0.10178338408003477
8,-0.004125230202578223,0.026372007366482552,0.00036832412523026827,0.028950276243093966,-0.0022099447513811874,0.05208103130755071
9,0.0009448818897637601,0.04181102362204721,-0.0016535433070866468,0.005433070866141687,-0.0024409448818898173,0.02960629921259843
10,-0.0007132667617688604,0.07617689015691873,0.0018544935805992146,-0.0007132667617688604,0.0011412268188302876,0.04293865905848793
11,0.00027416038382448437,0.2559287183002056,0.0028786840301576076,0.006168608636052064,0.0009595613433858397,0.013159698423577759
12,-0.0034554250172771583,0.2829302004146509,-0.00027643400138224197,0.0008293020041464372,-0.0012439530062198002,0.016586040082930166
13,0.0011827321111768097,0.3435836782968657,0.005677114133648686,0.006623299822590134,0.0022471910112359383,0.002956830277942024
14,-2.2204460492503132e-17,0.36154231347020527,0.0021031547320981003,-0.0003004506760140524,-0.0006009013520281048,0.002904356534802166
15,0.0001686340640809192,0.3305227655986509,0.0,0.002192242833052238,0.0,0.0067453625632377
16,0.0028828828828828534,0.29639639639639637,0.0009009009009008917,0.01171171171171168,0.00018018018018017834,0.006486486486486443
17,0.002071907373552695,0.27873248019500296,-0.00048750761730653736,0.0037781840341254867,0.0,0.008287629494210825
18,0.0,0.3081496668375191,0.0,0.0,0.0,0.0
19,0.0,0.30401203610832495,0.0,-0.0006018054162487463,0.0,0.0059177532597793235
20,-0.0019209039548022887,0.2784180790960452,0.0002259887005649608,-0.0018079096045197974,-0.0002259887005649608,0.0061016949152542296
21,0.001145767027371103,0.28427753023551866,0.0014003819223424641,0.0028007638446848836,-0.002291534054742228,0.04022915340547419
22,0.0015313935681470214,0.14777947932618682,-0.00015313935681469105,0.007503828483920371,-0.002603369065849903,0.14379785604900458
23,0.002476780185758498,0.09370485036119706,0.0008255933952528105,0.0016511867905056432,0.002683178534571673,0.13395252837977292
24,0.0,0.0816254416961131,0.0,0.0,0.0,0.1706713780918728
25,-0.002216066481994461,0.26842105263157895,0.0013850415512465463,-0.003601108033240963,0.0,0.008864265927977866
26,0.00013917884481564612,0.32665274878218514,0.006123869171885898,0.0013917884481559062,0.001530967292971508,0.0052887961029923995
27,0.0,0.31889699918896997,0.0,0.0,0.0,0.0
28,0.0,0.302359641985354,0.0,0.0022782750203418135,0.0,0.0
29,0.0015060240963855164,0.20948795180722887,0.0030120481927710776,0.0012048192771084265,0.005873493975903576,0.055271084337349397
30,0.0,0.30000000000000004,0.0,0.0,0.0,0.0
31,0.0,0.30821316614420063,0.0,0.0,0.0,0.0
32,0.0,0.30329144225014965,0.0,0.0,0.0,0.0
33,0.0024771838331160145,0.17679269882659715,0.0,0.0016949152542372614,-0.00039113428943937656,0.012907431551499338
34,0.001483924154987637,0.0423742786479802,0.007419620774938185,0.004451772464962889,0.00016488046166527326,0.0695795548227535
35,0.00016891891891896994,0.03040540540540544,0.004560810810810834,0.0005067567567567765,-0.0003378378378377844,0.09493243243243248
36,0.004225352112676073,0.024413145539906124,0.0010954616588419342,0.0,0.002503912363067329,0.06212832550860721
37,-0.0002836879432624118,0.16851063829787233,0.0,0.03602836879432621,0.00042553191489360655,0.009645390070921956
38,0.00022740193291639343,0.21125639567936325,0.0,0.11461057418988056,0.0001137009664581523,0.0021603183627060263
39,-0.0030075187969925256,0.054272043745727916,-0.0006835269993165083,0.020642515379357483,-0.0002734107997266033,0.11059466848940529
40,-0.008893956670467528,0.040592930444697826,-0.00022805017103766367,0.04583808437856325,0.0029646522234891394,0.06681870011402506
41,-0.0018633540372671176,0.04347826086956519,0.0012422360248446785,0.008281573498964722,-0.0014492753623188913,0.0519668737060041
42,0.0,0.026460481099656374,-0.008075601374570418,-0.0034364261168384758,0.0,0.07199312714776632
43,0.00034562211981568056,0.04078341013824889,0.006105990783410164,0.009677419354838724,0.004608294930875623,0.12707373271889405
44,0.009316394434361741,0.05843920145190558,0.01766485178463397,0.02262552934059283,0.006775559588626701,0.09570477918935268
45,-0.004035308953341743,0.02093316519546027,0.002774274905422458,0.0015132408575031508,-0.00025220680958386587,0.015384615384615418
46,2.2204460492503132e-17,0.16990424076607394,0.047332421340629316,0.06757865937072509,0.0008207934336525779,0.013406292749658055
47,0.0006139677666922472,0.050498848810437445,0.0018419033000767638,0.011818879508825809,0.008902532617037617,0.0535686876438987
48,-0.0008445945945946054,0.03851351351351351,-0.0016891891891891663,0.0038851351351351536,0.0010135135135135088,0.02246621621621623
49,-0.0027552674230146177,0.06823338735818474,0.017666126418152305,0.0016207455429497087,0.005510534846029147,0.013614262560777935
50,-0.003854389721627438,0.21655960028551027,0.04325481798715201,0.02112776588151317,0.003711634546752296,0.004710920770877891
51,0.00023529411764708908,0.06458823529411765,0.013529411764705901,-0.0009411764705882008,0.0048235294117647595,0.02658823529411767
52,-0.00038071065989848664,0.027157360406091312,0.022842639593908597,0.015736040609137046,0.005456852791878153,0.020558375634517744
53,0.0011551155115511636,0.011386138613861396,0.006600660066006614,0.006930693069306937,0.0006600660066006681,0.025412541254125398
54,-0.00033869602032170486,0.01845893310753601,0.01371718882303139,0.004064352243861191,0.007112616426757046,0.02252328535139716
55,0.0,0.025531914893616968,0.010302351623740158,-0.00022396416573353673,0.0,0.02911534154535269
56,0.0012391573729863658,0.04411400247831478,0.009913258983890972,0.025278810408921947,0.0029739776951673404,0.03172242874845106
57,0.0,0.040189573459715675,-0.0009478672985782088,0.02028436018957349,0.0018957345971564177,0.01933649289099528
58,0.0017458777885547949,0.02483026188166828,-0.0015518913676042744,0.0060135790494665105,-0.0005819592628516057,0.024442289039767216
59,0.0,0.017078651685393288,-0.005617977528089835,0.012808988764044993,0.0,0.01595505617977533
60,0.0,0.0439759036144578,-0.003212851405622508,0.016465863453815243,0.0,0.03273092369477908
61,-0.0015873015873016038,0.03075396825396821,-0.0017857142857143238,-0.009126984126984206,-0.0015873015873016038,0.0029761904761904435
62,-0.0017006802721088344,0.18061224489795918,0.004081632653061229,0.012414965986394577,-0.0027210884353741525,0.016836734693877586
63,0.000164473684210531,0.17812500000000003,-0.0016447368421052433,-0.0004934210526315707,-0.006085526315789447,0.020065789473684224
64,0.0,0.05089463220675947,0.0,0.03161033797216699,0.0,0.0
65,-0.0009372071227741641,0.03298969072164948,0.005435801312089939,0.07066541705716962,0.0022492970946579095,0.00768509840674787
66,-0.0003940886699507873,0.1867980295566502,0.009261083743842291,-0.007093596059113328,0.007881773399014724,0.005320197044334907
67,0.00213776722090262,0.15249406175771976,0.009501187648456089,-0.013776722090261217,0.0,-0.009738717339667403
68,0.0,0.01847826086956521,-0.0021739130434782704,0.03297101449275366,-0.002536231884057982,-0.008695652173913016
69,0.008242950108459945,0.07418655097613888,-0.022993492407809058,0.09154013015184385,-0.000433839479392617,-0.00477223427331881
70,0.0,0.046547314578005115,-0.011764705882352922,0.0035805626598465422,-0.007672634271099765,0.010741687979539671
