,ndev,entrophy,lt,age,ns,nuc,ld,exp,fix,la
0,0.0,0.0,0.04431637707977744,0.0,0.0,0.12307014363616431,0.0,0.07787909634081372,0.03187662205838604,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016231400813436044,0.0,0.0
2,0.0,0.0,0.03608505527147213,0.0,0.0,0.0,0.0,0.12191939028906885,0.6209532135194564,0.0
3,1.0402081083533135,0.4177397309321051,0.14659197331689258,0.20333292339742542,0.0,0.48565151145599694,0.0,0.8442497440985776,0.0,0.3160824153136906
4,0.4168285875441586,0.8474040881694248,0.0,0.0,0.0,0.3509011704886451,0.0,0.0,0.8731024210559254,0.0
5,0.0,0.4953678924228413,0.0,0.0,0.0,0.1327979377276026,0.0,0.8441728251356974,1.432967900066181,0.0
6,0.0,0.0,0.10084411424995947,0.0,0.0,0.44111633856930604,0.0,0.10225222760205481,0.0,0.0
7,0.0,0.28931551975760156,0.05148389082267254,0.0,0.0,0.3625692448357492,0.0,0.1871271814245417,0.22805019577801403,0.0
8,0.6447065049130517,0.577284876864936,0.6177891220563155,0.0,0.0,0.21081565485828732,0.0,0.18650873219952563,0.6945873163152766,0.0
9,0.24067693698003206,0.36008821191525253,0.3165523035185298,0.038235746624698426,0.0,0.11296826787596709,0.0,0.1800404351136039,0.6859501046521651,0.09373844752160711
10,0.06963203417508941,0.24576376858192517,0.21067082158154757,0.021343725802932048,0.004154289153775549,0.25706378085258563,0.0036579132259808855,0.3479722604852598,0.5303748882252401,0.09690816885130474
11,0.04100696521512066,0.10607116406930256,0.05836029891378336,0.00838940102063634,0.0018901281084194553,0.019665728733125845,0.00013258848001157148,0.3641315802159895,0.3326891887862096,0.0004952626406338509
12,0.0,0.2557177198112275,0.02514145646886133,0.0,0.0,0.1542184027210796,0.0,0.06709476707466598,0.0,0.0
13,0.025489368972624396,0.5029648165078247,0.5188450748990916,0.08872618161910323,0.0,0.26476133526592405,0.0,0.19350536764580836,0.06711513720641012,0.8463045335662007
14,0.8051180912635258,0.6032760975605392,0.044124625129485236,0.0,0.0,0.5240891431358513,0.0,0.11548220517093995,0.5732693962923304,0.16392178151832568
15,0.04315105811807963,0.3825943689490999,0.1095793497772461,0.11207775027151048,0.0,0.7562964340656404,0.0,0.09005429214627358,0.2885503537054387,0.0
16,0.06956674714272064,0.7761410045527061,0.06647362117769826,0.0,0.0,0.03862537196946679,0.0,0.4199218052413156,0.5765855151491708,0.012275602335759401
17,0.2541482043608214,0.0,0.1543898347426036,0.0,0.0,0.1510985217329386,0.0,0.4204742796359697,0.4183863553360102,0.0218250976365897
18,0.0,0.06106997445270008,0.03511973380440124,0.0,0.0,0.048579600662851365,0.0,0.6077543169106939,0.24922483855803476,0.28313277458735886
19,0.27658089907640016,0.032935966994452864,0.19522043053681057,0.0,0.0,0.32969034671838693,2.850352512260037e-05,0.5800830976713051,0.1716418625227115,0.0005557730791550877
20,0.2911618100617191,0.058095561599749324,0.37648281554632385,9.829144324570352e-17,1.0337060061094332e-16,0.19776793149261992,0.0005632431555095881,0.04709202155923486,0.16053291065710157,0.004174733994422152
21,0.376402029824757,0.0,0.1819873023362407,0.0,0.0,0.09721553828751146,0.0,0.2608138607708488,0.04211351494939178,0.0
22,0.0,0.0,0.0,0.0,0.0,0.041733381524402244,0.0,0.0,0.22519867104815922,0.0
23,0.011650053184980642,0.0,0.0280289323276545,0.0,0.0,0.0,0.0,0.0007706554579226345,0.0,0.17134066251876906
24,0.2068308969934334,0.09015440668839943,0.07739053833986524,0.01156228232461566,0.005455597737837695,0.012416323699722941,0.021631791828708825,0.16873292767188897,0.06829324834195852,0.04245254780379311
25,0.32068184052899745,0.32092223682631665,0.13120114653647952,0.004385618230200934,0.006160607845676084,0.27754620580244616,0.024050344005207988,0.5322354293265362,0.1884413616101381,0.02882950735737471
26,0.0,0.0,0.038902269662941885,0.0,0.0,0.6654636451922128,0.0,0.2994947667691328,0.0,0.0
27,0.014624044833372226,0.0021378203750654426,0.043163352206738656,0.00034915053177698627,0.00012067175497369251,0.23986017939545046,0.0003377044243963747,0.03822091767633203,0.00029012871933893045,0.0012272569007509835
28,0.0,0.0,0.0,0.0,0.0,0.016619434191768416,0.0,0.0,0.0,0.0
29,0.06456705410237916,0.0625312682625765,0.024786466965781264,0.02424635509375925,0.036612582750574246,0.17118745575505698,0.06701623248604997,0.04420789603387417,0.1149145980278415,0.009550760359831134
30,0.13540908617079814,0.0,0.0,0.0,0.0,0.171004683022166,0.0,0.2729692537697848,0.06920499352789525,0.0
31,0.19125757299097107,0.09598322435957646,0.0999240875596322,0.006223082798358008,0.02112877172371211,0.5198315262050308,0.045306335871514974,0.18616025269488612,0.052450284507835135,0.03215163199608685
32,0.10103479372183369,0.29465767927980674,0.06495030277272267,0.0002901523561225143,0.04757596169978587,0.7056005926506778,0.08924682125794504,0.13100029187877904,0.09249489355064669,0.12873997823808825
33,0.4603725280016206,0.548070162335185,0.32234928086981435,0.05526000959645927,0.0,0.7531272390589826,0.07436812128485566,0.10348376065838728,0.2725137855052266,0.22346782784273547
34,0.3724873191293612,0.2803802385579379,0.505623659099544,0.01600747657105589,0.008121983641601408,0.24542399712619284,0.021077950042340046,0.24926495475930766,0.5720181934481345,0.016291236362828466
35,0.03329385729857056,0.03662528679935819,0.04170002410920265,0.00033939050057536465,0.00779693341589059,0.3816887908652237,0.006354218780308073,0.030809368115730276,0.01809437456282204,0.006074469017936327
36,0.12768623264647744,0.46859569079060875,0.01929415588829394,0.08481655986545802,0.09526210679841643,0.8285086849551713,0.008045409973827649,0.039776715654349475,0.13325719544679962,0.001912117036078972
37,0.21794843392485788,0.48586939350562025,0.2332928129832258,0.0,0.037263330529903445,0.7644561511509337,0.06898739656493917,0.04132072414456867,0.2118524085810598,0.0
38,0.6941342446112028,0.23937916549771948,0.36378876309994157,0.0,0.15229169136250087,0.6860469978029811,0.039138041997071917,0.01711890338889666,0.20143945965781399,0.0
39,0.4975541034892969,0.3590390621440272,0.2999134555234099,0.2529866633096011,0.0,0.6374762148213519,0.7204163582023762,0.04001113641763972,1.116772357102477,0.0
40,0.33920595515366986,0.5309049547993027,0.4436097756666791,0.10848312074662156,0.03470975913585491,0.5516114350779493,0.30151882384916123,0.09188222105607063,0.7803054560753744,0.18584384709345705
41,0.0,0.0,0.0,0.0,0.0,0.34966527778380996,0.0,0.0,0.15812005331100798,0.0
42,0.0,0.0,0.0,0.0,0.0,0.05058852092672667,0.00034271934478776725,0.13842861468535336,0.6005683367168785,0.0
43,0.004798519568343526,0.00011076810929752807,0.01036444092025485,0.00010297230540832979,0.00029489025375770193,0.017951217668169813,1.616407274413828e-05,0.03462346032122524,0.0016485720300223002,6.913877707200833e-05
44,0.4611150961523998,0.15390474720644595,0.3048868761162873,2.223947092517727e-17,0.0684393239458212,0.39254874543127727,0.0,0.047965701278966065,0.18972265448562223,0.06418676941259527
45,0.3492678102262288,0.5459058454363879,0.0,0.0,0.0,0.4131831418702072,0.0,0.3077376921821806,0.0,0.0
46,0.45508179091922507,0.10372882865301285,0.31159497064065994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.38800280135959586,0.0,0.33997102463436873,0.0,0.0,0.2309389541259032,0.0,0.01386964673378497,0.020297588191070894,0.0
48,0.0,0.0,0.3377088235555465,0.0,0.1841724454996053,0.05813726711137113,0.0,0.18822495757359867,0.34571314021053345,0.0
49,0.03637136835787283,0.031989295231425754,0.24406017265008373,0.0023089146003092923,0.16693045638832116,0.08722407629346454,0.015302718139688278,0.14436802829357365,0.0,0.003320355330836337
50,0.272037020775517,0.0,0.23490405311125875,0.0,0.12077026196856114,0.0,0.0,0.0,0.045142461994033795,0.0
51,0.0,0.0,0.2934922802460426,0.0,0.0,0.08534580748872911,0.0,0.07353628821415087,0.13950448842554475,0.0
52,0.0,0.0,0.05100676799113598,0.0,0.0,0.07603625850861474,0.0,0.08412735877015837,0.0,0.0
53,0.0022926161219426894,0.10791547988868956,0.07693738318949431,0.0045613080978331244,0.02144280907296501,0.09982260344848778,0.0009840298035827212,0.19529631200176845,0.0,0.005078772952923865
54,0.041750629107725146,0.137439572569082,0.05304030624265024,0.0,0.07691380443627566,0.03625176461544795,0.0,0.21113817453992614,0.16719974998443643,0.3013658165290816
55,0.5472273079862837,0.04372024113879957,0.33577144978852247,0.005758359884322781,0.1509275579489742,0.0014300666466469413,0.0,0.052688172435984525,0.04681344013418107,0.22047276036445573
56,0.5674754822796613,0.08823064903542399,0.4856849049615399,0.0014010375018110972,0.09817062591985098,0.12105280962297285,0.006921588982004594,0.003940557267367485,0.0,0.008549209190754834
57,0.21224580776669696,0.02112429616219274,0.0,0.0,0.07901375444633936,0.0674472239713961,0.0,0.11026421173760893,0.1492041521262348,0.0
58,0.024494007565531398,0.06265616100709455,0.008579042266311534,0.005707257625235737,0.03270731632724035,0.18759950571811604,0.0031402643935423734,0.003158978441942544,0.038324582660022685,0.002206653547848715
59,0.08451267773568213,0.06980606425017481,0.17769162053609477,0.08378236737810382,0.20501952284010852,0.3281943804155784,0.010010430395013915,0.008349362845277158,0.0,0.0011469879025805063
60,0.13914854886683514,0.0,0.07406072906556592,0.19960222426473026,0.280205769302701,0.6371908482954312,0.0,0.4480920001813461,0.0,0.0
61,0.0,0.0,0.04743423365957897,0.0,0.0,0.459570008742435,0.0,0.0,0.0,0.0
62,0.08129821744970983,0.7569800154514569,0.0869774215352041,0.0,0.007659035371850304,0.3138085598757253,0.0,0.4107857596642853,0.0,0.0
63,0.3316032913393205,0.6128981140867837,0.013402097725408619,0.29331238583776265,0.4681341230887629,0.9537770700948984,0.0,0.03438337260906718,0.0,0.0
64,0.5935284789824855,0.6590125846507133,0.15639838448790533,0.1931067505206365,0.7577666245715918,1.1022219156675253,0.11275525854567511,0.25659867303152234,0.0,0.10675642352664155
65,0.03436561803791788,0.49877557407890627,0.18684683558704374,0.074265927832853,0.8474665165504751,0.7230771364514123,0.0,0.07898832471538031,0.0,0.3548269586243892
66,0.28026021021763503,0.2557316635017736,0.21076242204602527,0.0028042854359330493,0.0,0.6476070145768796,0.0,0.0012136721494915782,0.05966025325345769,0.36399369399970616
67,0.0395068207162821,0.625157770506615,0.1974869776372353,0.042297275159449726,0.2591148449402679,0.7395009902011851,0.02998149110180061,0.002464185454420907,0.03382839211006055,0.17967969949751558
68,0.15353350089729842,0.46741662381344534,0.3181048110647892,0.03441986326426765,0.3421102347746864,1.0537649401041547,0.013802110010768398,0.25326200800081955,0.0,0.15616420222459074
69,0.4058337788636439,0.1967712601876943,0.1770921667688155,0.035869027093274684,0.30155332872213675,0.8985474638673615,0.00462684980446476,0.05425857159794157,0.0,0.0
70,0.601308627215307,0.1643566100002061,0.12759170011839044,0.27520901950852,0.2858691544678938,0.6874119348564912,0.0,0.18112396400493708,0.14412243444910425,0.010301382557917614
71,0.3542201388641246,0.37345258966068146,0.16105608492224682,0.09191104237406474,0.22055881960463936,0.6631984531848811,0.024602684226201564,0.012739916951362697,0.0,0.03813202066269991
72,0.0,0.8768204795315404,0.0,0.0,0.15766811744654846,1.2201253669254326,0.0,0.1595524608106687,0.0,0.3481341312276248
73,0.05368151769862213,0.7436881751816766,0.13928315693410093,0.0,0.3436700383811129,1.3956855442858764,0.0,0.11076563558938742,0.010454337149007769,0.5243059226069051
74,0.19973901747215128,0.105748951319339,0.4386653727031435,0.007450729291976291,0.2355287234267169,0.4770097500156645,0.04551410416105978,0.011322555128254237,0.0,0.012508603969435872
75,0.11989922195086539,0.20779903663088478,0.5691832256264852,0.01825518422604007,0.4758196742521847,0.2569496613530944,0.03414017151858008,0.7936778445417365,0.015067633846304782,0.0
76,0.28503472173505634,0.7612887856886402,0.09359181992590601,0.3857918597052832,0.7984865142437083,0.455178982138733,0.0,0.6851283041172261,0.09445846914080375,0.4795975391173451
77,0.41772959058860154,0.7408471188278855,0.013514378230997381,0.24576666154470084,0.7283581611208709,0.4541941409698258,0.0,0.05305503201803023,0.0,0.5163092668121879
78,0.49441523308081053,0.6544938848917115,0.043709230532739556,0.14089409461352456,0.31130757344183235,0.37335500576825525,0.0,0.3628337698385161,0.0,0.9583010365026441
79,0.04337270664936029,0.5421232583121514,0.18361973382419597,0.040195333234093154,0.19997342006813465,0.5637473086584629,0.003509370185969072,0.28197210703364206,0.017108103168180448,0.08546701295638062
80,0.09422875377156731,0.39346390470070125,0.03461844780869861,0.07630734780276016,0.354650902984528,0.3773278848976549,0.012479876098601959,0.10177526249111113,0.0,0.11482528670237963
